1.6500    1.6461    1.6422    1.6384    1.6345    1.6307    1.6270    1.6233    1.6196    1.6160    1.6125    1.6091    1.6058    1.6026    1.5995    1.5965    1.5936    1.5908    1.5882    1.5857    1.5834    1.5812    1.5792    1.5773    1.5756    1.5741    1.5727    1.5715    1.5705    1.5697    1.5691    1.5686    1.5683    1.5682    1.5683    1.5686    1.5691    1.5697    1.5705    1.5715    1.5727    1.5741    1.5756    1.5773    1.5792    1.5812    1.5834    1.5857    1.5882    1.5908    1.5936    1.5965    1.5995    1.6026    1.6058    1.6091    1.6125    1.6160    1.6196    1.6233    1.6270    1.6307    1.6345    1.6384    1.6422    1.6461    1.6500    
1.6000    1.5962    1.5924    1.5886    1.5848    1.5811    1.5774    1.5738    1.5702    1.5667    1.5633    1.5599    1.5567    1.5535    1.5505    1.5475    1.5447    1.5420    1.5395    1.5370    1.5347    1.5326    1.5306    1.5288    1.5271    1.5256    1.5243    1.5231    1.5222    1.5213    1.5207    1.5203    1.5200    1.5199    1.5200    1.5203    1.5207    1.5213    1.5222    1.5231    1.5243    1.5256    1.5271    1.5288    1.5306    1.5326    1.5347    1.5370    1.5395    1.5420    1.5447    1.5475    1.5505    1.5535    1.5567    1.5599    1.5633    1.5667    1.5702    1.5738    1.5774    1.5811    1.5848    1.5886    1.5924    1.5962    1.6000    
1.5500    1.5463    1.5426    1.5389    1.5352    1.5315    1.5280    1.5244    1.5209    1.5175    1.5141    1.5109    1.5077    1.5046    1.5016    1.4987    1.4960    1.4934    1.4909    1.4885    1.4862    1.4842    1.4822    1.4804    1.4788    1.4773    1.4760    1.4749    1.4739    1.4732    1.4725    1.4721    1.4718    1.4717    1.4718    1.4721    1.4725    1.4732    1.4739    1.4749    1.4760    1.4773    1.4788    1.4804    1.4822    1.4842    1.4862    1.4885    1.4909    1.4934    1.4960    1.4987    1.5016    1.5046    1.5077    1.5109    1.5141    1.5175    1.5209    1.5244    1.5280    1.5315    1.5352    1.5389    1.5426    1.5463    1.5500    
1.5000    1.4964    1.4928    1.4891    1.4856    1.4820    1.4785    1.4751    1.4717    1.4683    1.4651    1.4619    1.4588    1.4558    1.4529    1.4501    1.4474    1.4448    1.4424    1.4401    1.4379    1.4359    1.4340    1.4322    1.4306    1.4292    1.4279    1.4268    1.4259    1.4251    1.4245    1.4241    1.4238    1.4238    1.4238    1.4241    1.4245    1.4251    1.4259    1.4268    1.4279    1.4292    1.4306    1.4322    1.4340    1.4359    1.4379    1.4401    1.4424    1.4448    1.4474    1.4501    1.4529    1.4558    1.4588    1.4619    1.4651    1.4683    1.4717    1.4751    1.4785    1.4820    1.4856    1.4891    1.4928    1.4964    1.5000    
1.4500    1.4465    1.4430    1.4395    1.4360    1.4325    1.4291    1.4258    1.4225    1.4192    1.4161    1.4130    1.4100    1.4070    1.4042    1.4015    1.3989    1.3964    1.3940    1.3918    1.3897    1.3877    1.3859    1.3842    1.3826    1.3813    1.3800    1.3789    1.3780    1.3773    1.3767    1.3763    1.3760    1.3759    1.3760    1.3763    1.3767    1.3773    1.3780    1.3789    1.3800    1.3813    1.3826    1.3842    1.3859    1.3877    1.3897    1.3918    1.3940    1.3964    1.3989    1.4015    1.4042    1.4070    1.4100    1.4130    1.4161    1.4192    1.4225    1.4258    1.4291    1.4325    1.4360    1.4395    1.4430    1.4465    1.4500    
1.4000    1.3966    1.3932    1.3898    1.3864    1.3831    1.3798    1.3766    1.3734    1.3702    1.3671    1.3642    1.3612    1.3584    1.3557    1.3531    1.3505    1.3481    1.3458    1.3436    1.3416    1.3397    1.3379    1.3363    1.3348    1.3334    1.3322    1.3312    1.3303    1.3296    1.3290    1.3286    1.3284    1.3283    1.3284    1.3286    1.3290    1.3296    1.3303    1.3312    1.3322    1.3334    1.3348    1.3363    1.3379    1.3397    1.3416    1.3436    1.3458    1.3481    1.3505    1.3531    1.3557    1.3584    1.3612    1.3642    1.3671    1.3702    1.3734    1.3766    1.3798    1.3831    1.3864    1.3898    1.3932    1.3966    1.4000    
1.3500    1.3467    1.3434    1.3402    1.3369    1.3337    1.3305    1.3274    1.3243    1.3213    1.3183    1.3154    1.3126    1.3099    1.3072    1.3047    1.3023    1.2999    1.2977    1.2956    1.2937    1.2918    1.2901    1.2885    1.2871    1.2858    1.2846    1.2836    1.2828    1.2821    1.2815    1.2811    1.2809    1.2808    1.2809    1.2811    1.2815    1.2821    1.2828    1.2836    1.2846    1.2858    1.2871    1.2885    1.2901    1.2918    1.2937    1.2956    1.2977    1.2999    1.3023    1.3047    1.3072    1.3099    1.3126    1.3154    1.3183    1.3213    1.3243    1.3274    1.3305    1.3337    1.3369    1.3402    1.3434    1.3467    1.3500    
1.3000    1.2968    1.2937    1.2905    1.2874    1.2843    1.2813    1.2783    1.2753    1.2724    1.2695    1.2668    1.2640    1.2614    1.2589    1.2565    1.2541    1.2519    1.2497    1.2477    1.2458    1.2441    1.2424    1.2409    1.2395    1.2383    1.2372    1.2362    1.2354    1.2347    1.2342    1.2338    1.2336    1.2335    1.2336    1.2338    1.2342    1.2347    1.2354    1.2362    1.2372    1.2383    1.2395    1.2409    1.2424    1.2441    1.2458    1.2477    1.2497    1.2519    1.2541    1.2565    1.2589    1.2614    1.2640    1.2668    1.2695    1.2724    1.2753    1.2783    1.2813    1.2843    1.2874    1.2905    1.2937    1.2968    1.3000    
1.2500    1.2470    1.2439    1.2409    1.2379    1.2350    1.2321    1.2292    1.2263    1.2235    1.2208    1.2182    1.2156    1.2131    1.2106    1.2083    1.2061    1.2039    1.2019    1.1999    1.1981    1.1964    1.1949    1.1934    1.1921    1.1909    1.1898    1.1889    1.1881    1.1875    1.1870    1.1866    1.1864    1.1863    1.1864    1.1866    1.1870    1.1875    1.1881    1.1889    1.1898    1.1909    1.1921    1.1934    1.1949    1.1964    1.1981    1.1999    1.2019    1.2039    1.2061    1.2083    1.2106    1.2131    1.2156    1.2182    1.2208    1.2235    1.2263    1.2292    1.2321    1.2350    1.2379    1.2409    1.2439    1.2470    1.2500    
1.2000    1.1971    1.1942    1.1914    1.1885    1.1857    1.1829    1.1801    1.1774    1.1748    1.1722    1.1696    1.1672    1.1648    1.1625    1.1602    1.1581    1.1561    1.1541    1.1523    1.1505    1.1489    1.1474    1.1460    1.1448    1.1436    1.1426    1.1418    1.1410    1.1404    1.1399    1.1396    1.1394    1.1393    1.1394    1.1396    1.1399    1.1404    1.1410    1.1418    1.1426    1.1436    1.1448    1.1460    1.1474    1.1489    1.1505    1.1523    1.1541    1.1561    1.1581    1.1602    1.1625    1.1648    1.1672    1.1696    1.1722    1.1748    1.1774    1.1801    1.1829    1.1857    1.1885    1.1914    1.1942    1.1971    1.2000    
1.1500    1.1473    1.1445    1.1418    1.1391    1.1364    1.1338    1.1312    1.1286    1.1261    1.1236    1.1212    1.1189    1.1166    1.1144    1.1123    1.1103    1.1083    1.1065    1.1047    1.1031    1.1015    1.1001    1.0988    1.0976    1.0965    1.0956    1.0947    1.0940    1.0934    1.0930    1.0927    1.0925    1.0924    1.0925    1.0927    1.0930    1.0934    1.0940    1.0947    1.0956    1.0965    1.0976    1.0988    1.1001    1.1015    1.1031    1.1047    1.1065    1.1083    1.1103    1.1123    1.1144    1.1166    1.1189    1.1212    1.1236    1.1261    1.1286    1.1312    1.1338    1.1364    1.1391    1.1418    1.1445    1.1473    1.1500    
1.1000    1.0974    1.0948    1.0923    1.0897    1.0872    1.0847    1.0822    1.0798    1.0774    1.0751    1.0728    1.0706    1.0685    1.0664    1.0644    1.0625    1.0607    1.0589    1.0573    1.0557    1.0543    1.0529    1.0517    1.0505    1.0495    1.0486    1.0478    1.0472    1.0466    1.0462    1.0459    1.0457    1.0456    1.0457    1.0459    1.0462    1.0466    1.0472    1.0478    1.0486    1.0495    1.0505    1.0517    1.0529    1.0543    1.0557    1.0573    1.0589    1.0607    1.0625    1.0644    1.0664    1.0685    1.0706    1.0728    1.0751    1.0774    1.0798    1.0822    1.0847    1.0872    1.0897    1.0923    1.0948    1.0974    1.1000    
1.0500    1.0476    1.0452    1.0427    1.0403    1.0380    1.0356    1.0333    1.0310    1.0288    1.0266    1.0245    1.0224    1.0204    1.0185    1.0166    1.0148    1.0131    1.0114    1.0099    1.0084    1.0071    1.0058    1.0047    1.0036    1.0026    1.0018    1.0011    1.0004    0.9999    0.9995    0.9992    0.9990    0.9990    0.9990    0.9992    0.9995    0.9999    1.0004    1.0011    1.0018    1.0026    1.0036    1.0047    1.0058    1.0071    1.0084    1.0099    1.0114    1.0131    1.0148    1.0166    1.0185    1.0204    1.0224    1.0245    1.0266    1.0288    1.0310    1.0333    1.0356    1.0380    1.0403    1.0427    1.0452    1.0476    1.0500    
1.0000    0.9977    0.9955    0.9932    0.9910    0.9888    0.9866    0.9845    0.9823    0.9803    0.9782    0.9762    0.9743    0.9724    0.9706    0.9689    0.9672    0.9656    0.9641    0.9626    0.9613    0.9600    0.9588    0.9577    0.9568    0.9559    0.9551    0.9544    0.9538    0.9533    0.9529    0.9527    0.9525    0.9525    0.9525    0.9527    0.9529    0.9533    0.9538    0.9544    0.9551    0.9559    0.9568    0.9577    0.9588    0.9600    0.9613    0.9626    0.9641    0.9656    0.9672    0.9689    0.9706    0.9724    0.9743    0.9762    0.9782    0.9803    0.9823    0.9845    0.9866    0.9888    0.9910    0.9932    0.9955    0.9977    1.0000    
0.9500    0.9479    0.9458    0.9437    0.9417    0.9396    0.9376    0.9356    0.9337    0.9317    0.9299    0.9280    0.9262    0.9245    0.9228    0.9212    0.9197    0.9182    0.9168    0.9154    0.9142    0.9130    0.9119    0.9109    0.9100    0.9092    0.9085    0.9078    0.9073    0.9068    0.9065    0.9062    0.9061    0.9060    0.9061    0.9062    0.9065    0.9068    0.9073    0.9078    0.9085    0.9092    0.9100    0.9109    0.9119    0.9130    0.9142    0.9154    0.9168    0.9182    0.9197    0.9212    0.9228    0.9245    0.9262    0.9280    0.9299    0.9317    0.9337    0.9356    0.9376    0.9396    0.9417    0.9437    0.9458    0.9479    0.9500    
0.9000    0.8981    0.8962    0.8943    0.8924    0.8905    0.8886    0.8868    0.8850    0.8833    0.8815    0.8799    0.8782    0.8766    0.8751    0.8736    0.8722    0.8708    0.8696    0.8683    0.8672    0.8661    0.8651    0.8642    0.8634    0.8626    0.8619    0.8613    0.8608    0.8604    0.8601    0.8599    0.8598    0.8597    0.8598    0.8599    0.8601    0.8604    0.8608    0.8613    0.8619    0.8626    0.8634    0.8642    0.8651    0.8661    0.8672    0.8683    0.8696    0.8708    0.8722    0.8736    0.8751    0.8766    0.8782    0.8799    0.8815    0.8833    0.8850    0.8868    0.8886    0.8905    0.8924    0.8943    0.8962    0.8981    0.9000    
0.8500    0.8483    0.8465    0.8448    0.8431    0.8414    0.8397    0.8381    0.8364    0.8348    0.8333    0.8317    0.8303    0.8288    0.8274    0.8261    0.8248    0.8236    0.8224    0.8213    0.8203    0.8193    0.8184    0.8175    0.8168    0.8161    0.8155    0.8150    0.8145    0.8141    0.8139    0.8136    0.8135    0.8135    0.8135    0.8136    0.8139    0.8141    0.8145    0.8150    0.8155    0.8161    0.8168    0.8175    0.8184    0.8193    0.8203    0.8213    0.8224    0.8236    0.8248    0.8261    0.8274    0.8288    0.8303    0.8317    0.8333    0.8348    0.8364    0.8381    0.8397    0.8414    0.8431    0.8448    0.8465    0.8483    0.8500    
0.8000    0.7984    0.7969    0.7954    0.7938    0.7923    0.7908    0.7893    0.7879    0.7864    0.7850    0.7837    0.7823    0.7810    0.7798    0.7786    0.7775    0.7764    0.7753    0.7743    0.7734    0.7725    0.7717    0.7710    0.7703    0.7697    0.7691    0.7687    0.7682    0.7679    0.7677    0.7675    0.7674    0.7673    0.7674    0.7675    0.7677    0.7679    0.7682    0.7687    0.7691    0.7697    0.7703    0.7710    0.7717    0.7725    0.7734    0.7743    0.7753    0.7764    0.7775    0.7786    0.7798    0.7810    0.7823    0.7837    0.7850    0.7864    0.7879    0.7893    0.7908    0.7923    0.7938    0.7954    0.7969    0.7984    0.8000    
0.7500    0.7486    0.7473    0.7459    0.7446    0.7432    0.7419    0.7406    0.7393    0.7381    0.7368    0.7356    0.7345    0.7333    0.7322    0.7312    0.7302    0.7292    0.7283    0.7274    0.7266    0.7258    0.7251    0.7244    0.7238    0.7233    0.7228    0.7224    0.7221    0.7218    0.7215    0.7214    0.7213    0.7212    0.7213    0.7214    0.7215    0.7218    0.7221    0.7224    0.7228    0.7233    0.7238    0.7244    0.7251    0.7258    0.7266    0.7274    0.7283    0.7292    0.7302    0.7312    0.7322    0.7333    0.7345    0.7356    0.7368    0.7381    0.7393    0.7406    0.7419    0.7432    0.7446    0.7459    0.7473    0.7486    0.7500    
0.7000    0.6988    0.6976    0.6965    0.6953    0.6942    0.6930    0.6919    0.6908    0.6897    0.6887    0.6876    0.6866    0.6856    0.6847    0.6838    0.6829    0.6821    0.6813    0.6805    0.6798    0.6792    0.6786    0.6780    0.6775    0.6770    0.6766    0.6762    0.6759    0.6757    0.6755    0.6753    0.6753    0.6752    0.6753    0.6753    0.6755    0.6757    0.6759    0.6762    0.6766    0.6770    0.6775    0.6780    0.6786    0.6792    0.6798    0.6805    0.6813    0.6821    0.6829    0.6838    0.6847    0.6856    0.6866    0.6876    0.6887    0.6897    0.6908    0.6919    0.6930    0.6942    0.6953    0.6965    0.6976    0.6988    0.7000    
0.6500    0.6490    0.6480    0.6471    0.6461    0.6451    0.6442    0.6432    0.6423    0.6414    0.6405    0.6396    0.6388    0.6380    0.6372    0.6364    0.6357    0.6350    0.6343    0.6337    0.6331    0.6326    0.6321    0.6316    0.6312    0.6308    0.6304    0.6301    0.6299    0.6297    0.6295    0.6294    0.6293    0.6293    0.6293    0.6294    0.6295    0.6297    0.6299    0.6301    0.6304    0.6308    0.6312    0.6316    0.6321    0.6326    0.6331    0.6337    0.6343    0.6350    0.6357    0.6364    0.6372    0.6380    0.6388    0.6396    0.6405    0.6414    0.6423    0.6432    0.6442    0.6451    0.6461    0.6471    0.6480    0.6490    0.6500    
0.6000    0.5992    0.5984    0.5976    0.5969    0.5961    0.5953    0.5946    0.5938    0.5931    0.5924    0.5917    0.5910    0.5904    0.5897    0.5891    0.5885    0.5880    0.5874    0.5869    0.5865    0.5860    0.5856    0.5852    0.5849    0.5846    0.5843    0.5840    0.5838    0.5837    0.5835    0.5834    0.5834    0.5834    0.5834    0.5834    0.5835    0.5837    0.5838    0.5840    0.5843    0.5846    0.5849    0.5852    0.5856    0.5860    0.5865    0.5869    0.5874    0.5880    0.5885    0.5891    0.5897    0.5904    0.5910    0.5917    0.5924    0.5931    0.5938    0.5946    0.5953    0.5961    0.5969    0.5976    0.5984    0.5992    0.6000    
0.5500    0.5494    0.5488    0.5482    0.5476    0.5471    0.5465    0.5459    0.5454    0.5448    0.5443    0.5437    0.5432    0.5427    0.5423    0.5418    0.5414    0.5409    0.5405    0.5402    0.5398    0.5395    0.5392    0.5389    0.5386    0.5384    0.5382    0.5380    0.5378    0.5377    0.5376    0.5375    0.5375    0.5375    0.5375    0.5375    0.5376    0.5377    0.5378    0.5380    0.5382    0.5384    0.5386    0.5389    0.5392    0.5395    0.5398    0.5402    0.5405    0.5409    0.5414    0.5418    0.5423    0.5427    0.5432    0.5437    0.5443    0.5448    0.5454    0.5459    0.5465    0.5471    0.5476    0.5482    0.5488    0.5494    0.5500    
0.5000    0.4996    0.4992    0.4988    0.4984    0.4980    0.4976    0.4973    0.4969    0.4965    0.4962    0.4958    0.4955    0.4952    0.4948    0.4945    0.4942    0.4940    0.4937    0.4934    0.4932    0.4930    0.4928    0.4926    0.4924    0.4922    0.4921    0.4920    0.4919    0.4918    0.4917    0.4917    0.4917    0.4916    0.4917    0.4917    0.4917    0.4918    0.4919    0.4920    0.4921    0.4922    0.4924    0.4926    0.4928    0.4930    0.4932    0.4934    0.4937    0.4940    0.4942    0.4945    0.4948    0.4952    0.4955    0.4958    0.4962    0.4965    0.4969    0.4973    0.4976    0.4980    0.4984    0.4988    0.4992    0.4996    0.5000    
0.4500    0.4498    0.4496    0.4494    0.4492    0.4490    0.4488    0.4486    0.4484    0.4483    0.4481    0.4479    0.4477    0.4476    0.4474    0.4473    0.4471    0.4470    0.4468    0.4467    0.4466    0.4465    0.4464    0.4463    0.4462    0.4461    0.4460    0.4460    0.4459    0.4459    0.4459    0.4458    0.4458    0.4458    0.4458    0.4458    0.4459    0.4459    0.4459    0.4460    0.4460    0.4461    0.4462    0.4463    0.4464    0.4465    0.4466    0.4467    0.4468    0.4470    0.4471    0.4473    0.4474    0.4476    0.4477    0.4479    0.4481    0.4483    0.4484    0.4486    0.4488    0.4490    0.4492    0.4494    0.4496    0.4498    0.4500    
0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    0.4000    
